day,month,year,hour,n-passengers
22,6,2020,12,5943.0
22,6,2020,13,6461.0
22,6,2020,14,6600.0
22,6,2020,15,7193.0
22,6,2020,16,8485.0
22,6,2020,17,11107.0
22,6,2020,18,11722.0
22,6,2020,19,6781.0
22,6,2020,20,3827.0
22,6,2020,21,2459.0
22,6,2020,22,1661.0
22,6,2020,23,308.0
23,6,2020,0,27.0
23,6,2020,1,2.0
23,6,2020,2,2.0
23,6,2020,3,
23,6,2020,4,16.0
23,6,2020,5,96.0
23,6,2020,6,2224.0
23,6,2020,7,7067.0
23,6,2020,8,7094.0
23,6,2020,9,5037.0
23,6,2020,10,4495.0
23,6,2020,11,4801.0
23,6,2020,12,5242.0
23,6,2020,13,4061.0
23,6,2020,14,4115.0
23,6,2020,15,4637.0
23,6,2020,16,5889.0
23,6,2020,17,8602.0
23,6,2020,18,9093.0
23,6,2020,19,5304.0
23,6,2020,20,2758.0
23,6,2020,21,1759.0
23,6,2020,22,1142.0
23,6,2020,23,261.0
24,6,2020,0,19.0
24,6,2020,1,4.0
24,6,2020,2,2.0
24,6,2020,3,5.0
24,6,2020,4,16.0
24,6,2020,5,133.0
24,6,2020,6,2133.0
24,6,2020,7,7055.0
24,6,2020,8,7177.0
24,6,2020,9,4901.0
24,6,2020,10,4403.0
24,6,2020,11,4850.0
24,6,2020,12,5170.0
24,6,2020,13,5577.0
24,6,2020,14,5762.0
24,6,2020,15,6113.0
24,6,2020,16,7483.0
24,6,2020,17,10257.0
24,6,2020,18,10695.0
24,6,2020,19,6433.0
24,6,2020,20,3570.0
24,6,2020,21,2391.0
24,6,2020,22,1574.0
24,6,2020,23,354.0
25,6,2020,0,39.0
25,6,2020,1,7.0
25,6,2020,2,
25,6,2020,3,8.0
25,6,2020,4,20.0
25,6,2020,5,134.0
25,6,2020,6,2207.0
25,6,2020,7,7249.0
25,6,2020,8,7432.0
25,6,2020,9,5540.0
25,6,2020,10,5112.0
25,6,2020,11,5797.0
25,6,2020,12,6020.0
25,6,2020,13,6560.0
25,6,2020,14,6944.0
25,6,2020,15,7716.0
25,6,2020,16,9244.0
25,6,2020,17,12035.0
25,6,2020,18,12210.0
25,6,2020,19,7697.0
25,6,2020,20,4371.0
25,6,2020,21,2908.0
25,6,2020,22,1847.0
25,6,2020,23,435.0
26,6,2020,0,41.0
26,6,2020,1,1.0
26,6,2020,2,1.0
26,6,2020,3,
26,6,2020,4,19.0
26,6,2020,5,107.0
26,6,2020,6,2233.0
26,6,2020,7,7242.0
26,6,2020,8,7264.0
26,6,2020,9,5407.0
26,6,2020,10,5602.0
26,6,2020,11,5992.0
26,6,2020,12,6185.0
26,6,2020,13,6772.0
26,6,2020,14,7523.0
26,6,2020,15,8504.0
26,6,2020,16,10087.0
26,6,2020,17,12499.0
26,6,2020,18,12846.0
26,6,2020,19,8776.0
26,6,2020,20,4915.0
26,6,2020,21,3239.0
26,6,2020,22,2210.0
26,6,2020,23,620.0
27,6,2020,0,43.0
27,6,2020,1,9.0
27,6,2020,2,4.0
27,6,2020,3,4.0
27,6,2020,4,21.0
27,6,2020,5,39.0
27,6,2020,6,801.0
27,6,2020,7,2111.0
27,6,2020,8,1156.0
27,6,2020,9,221.0
27,6,2020,10,119.0
27,6,2020,11,163.0
27,6,2020,12,237.0
27,6,2020,13,619.0
27,6,2020,14,1056.0
27,6,2020,15,5697.0
27,6,2020,16,8347.0
27,6,2020,17,7560.0
27,6,2020,18,7307.0
27,6,2020,19,6598.0
27,6,2020,20,5178.0
27,6,2020,21,4097.0
27,6,2020,22,2771.0
27,6,2020,23,975.0
28,6,2020,0,134.0
28,6,2020,1,9.0
28,6,2020,2,5.0
28,6,2020,3,1.0
28,6,2020,4,17.0
28,6,2020,5,17.0
28,6,2020,6,319.0
28,6,2020,7,1071.0
28,6,2020,8,810.0
28,6,2020,9,197.0
28,6,2020,10,125.0
28,6,2020,11,136.0
28,6,2020,12,238.0
28,6,2020,13,430.0
28,6,2020,14,508.0
28,6,2020,15,537.0
28,6,2020,16,642.0
28,6,2020,17,1285.0
28,6,2020,18,3784.0
28,6,2020,19,5951.0
28,6,2020,20,3912.0
28,6,2020,21,2911.0
28,6,2020,22,2071.0
28,6,2020,23,452.0
29,6,2020,0,38.0
29,6,2020,1,3.0
29,6,2020,2,3.0
29,6,2020,3,2.0
29,6,2020,4,23.0
29,6,2020,5,194.0
29,6,2020,6,2663.0
29,6,2020,7,8394.0
29,6,2020,8,8483.0
29,6,2020,9,6431.0
29,6,2020,10,6419.0
29,6,2020,11,7164.0
29,6,2020,12,7903.0
29,6,2020,13,8294.0
29,6,2020,14,8755.0
29,6,2020,15,9679.0
29,6,2020,16,10659.0
29,6,2020,17,13349.0
29,6,2020,18,13521.0
29,6,2020,19,8633.0
29,6,2020,20,5001.0
29,6,2020,21,3460.0
29,6,2020,22,2142.0
29,6,2020,23,457.0
30,6,2020,0,45.0
30,6,2020,1,15.0
30,6,2020,2,1.0
30,6,2020,3,1.0
30,6,2020,4,24.0
30,6,2020,5,139.0
30,6,2020,6,2447.0
30,6,2020,7,7759.0
30,6,2020,8,8209.0
30,6,2020,9,6036.0
30,6,2020,10,6296.0
30,6,2020,11,6718.0
30,6,2020,12,7193.0
30,6,2020,13,7968.0
30,6,2020,14,8409.0
30,6,2020,15,9297.0
30,6,2020,16,10091.0
30,6,2020,17,13430.0
30,6,2020,18,13534.0
30,6,2020,19,8733.0
30,6,2020,20,4849.0
30,6,2020,21,3365.0
30,6,2020,22,2236.0
30,6,2020,23,502.0
1,7,2020,0,40.0
1,7,2020,1,6.0
1,7,2020,2,
1,7,2020,3,
1,7,2020,4,15.0
1,7,2020,5,134.0
1,7,2020,6,2501.0
1,7,2020,7,7984.0
1,7,2020,8,8411.0
1,7,2020,9,6274.0
1,7,2020,10,6240.0
1,7,2020,11,6842.0
1,7,2020,12,6840.0
1,7,2020,13,7675.0
1,7,2020,14,8154.0
1,7,2020,15,8856.0
1,7,2020,16,10049.0
1,7,2020,17,13234.0
1,7,2020,18,13299.0
1,7,2020,19,8640.0
1,7,2020,20,4978.0
1,7,2020,21,3346.0
1,7,2020,22,2269.0
1,7,2020,23,849.0
2,7,2020,0,212.0
2,7,2020,1,2.0
2,7,2020,2,6.0
2,7,2020,3,
2,7,2020,4,20.0
2,7,2020,5,135.0
2,7,2020,6,2403.0
2,7,2020,7,7926.0
2,7,2020,8,8139.0
2,7,2020,9,5946.0
2,7,2020,10,6076.0
2,7,2020,11,6323.0
2,7,2020,12,6710.0
2,7,2020,13,7399.0
2,7,2020,14,7739.0
2,7,2020,15,8879.0
2,7,2020,16,9848.0
2,7,2020,17,12972.0
2,7,2020,18,13263.0
2,7,2020,19,8538.0
2,7,2020,20,5017.0
2,7,2020,21,3358.0
2,7,2020,22,2360.0
2,7,2020,23,988.0
3,7,2020,0,193.0
3,7,2020,1,3.0
3,7,2020,2,2.0
3,7,2020,3,1.0
3,7,2020,4,16.0
3,7,2020,5,140.0
3,7,2020,6,2421.0
3,7,2020,7,7820.0
3,7,2020,8,8017.0
3,7,2020,9,5932.0
3,7,2020,10,5829.0
3,7,2020,11,6390.0
3,7,2020,12,6652.0
3,7,2020,13,6885.0
3,7,2020,14,7731.0
3,7,2020,15,8708.0
3,7,2020,16,9930.0
3,7,2020,17,13030.0
3,7,2020,18,13789.0
3,7,2020,19,9394.0
3,7,2020,20,5316.0
3,7,2020,21,3781.0
3,7,2020,22,2440.0
3,7,2020,23,1204.0
4,7,2020,0,255.0
4,7,2020,1,10.0
4,7,2020,2,6.0
4,7,2020,3,9.0
4,7,2020,4,15.0
4,7,2020,5,82.0
4,7,2020,6,1550.0
4,7,2020,7,4557.0
4,7,2020,8,5351.0
4,7,2020,9,4919.0
4,7,2020,10,5403.0
4,7,2020,11,6404.0
4,7,2020,12,7198.0
4,7,2020,13,8900.0
4,7,2020,14,9673.0
4,7,2020,15,10124.0
4,7,2020,16,11190.0
4,7,2020,17,12260.0
4,7,2020,18,11270.0
4,7,2020,19,9796.0
4,7,2020,20,6378.0
4,7,2020,21,4955.0
4,7,2020,22,3334.0
4,7,2020,23,1871.0
5,7,2020,0,539.0
5,7,2020,1,9.0
5,7,2020,2,5.0
5,7,2020,3,
5,7,2020,4,11.0
5,7,2020,5,53.0
5,7,2020,6,573.0
5,7,2020,7,2394.0
5,7,2020,8,4083.0
5,7,2020,9,4067.0
5,7,2020,10,4687.0
5,7,2020,11,5681.0
5,7,2020,12,6923.0
5,7,2020,13,8293.0
5,7,2020,14,8521.0
5,7,2020,15,10211.0
5,7,2020,16,11074.0
5,7,2020,17,11744.0
5,7,2020,18,10899.0
5,7,2020,19,9760.0
5,7,2020,20,6713.0
5,7,2020,21,4969.0
5,7,2020,22,3011.0
5,7,2020,23,1071.0
6,7,2020,0,276.0
6,7,2020,1,4.0
6,7,2020,2,3.0
6,7,2020,3,2.0
6,7,2020,4,26.0
6,7,2020,5,170.0
6,7,2020,6,2657.0
6,7,2020,7,8676.0
6,7,2020,8,8898.0
6,7,2020,9,6720.0
6,7,2020,10,6229.0
6,7,2020,11,6721.0
6,7,2020,12,6786.0
6,7,2020,13,7442.0
6,7,2020,14,7634.0
6,7,2020,15,8429.0
6,7,2020,16,9808.0
6,7,2020,17,12757.0
6,7,2020,18,13284.0
6,7,2020,19,8201.0
6,7,2020,20,5032.0
6,7,2020,21,3332.0
6,7,2020,22,2109.0
6,7,2020,23,897.0
7,7,2020,0,196.0
7,7,2020,1,1.0
7,7,2020,2,
7,7,2020,3,3.0
7,7,2020,4,16.0
7,7,2020,5,167.0
7,7,2020,6,2479.0
7,7,2020,7,8192.0
7,7,2020,8,8627.0
7,7,2020,9,6223.0
7,7,2020,10,6180.0
7,7,2020,11,6491.0
7,7,2020,12,7045.0
7,7,2020,13,7351.0
7,7,2020,14,8022.0
7,7,2020,15,8946.0
7,7,2020,16,10086.0
7,7,2020,17,13381.0
7,7,2020,18,13623.0
7,7,2020,19,8584.0
7,7,2020,20,5483.0
7,7,2020,21,3346.0
7,7,2020,22,2076.0
7,7,2020,23,880.0
8,7,2020,0,172.0
8,7,2020,1,5.0
8,7,2020,2,1.0
8,7,2020,3,1.0
8,7,2020,4,13.0
8,7,2020,5,162.0
8,7,2020,6,2285.0
8,7,2020,7,7259.0
8,7,2020,8,7730.0
8,7,2020,9,5666.0
8,7,2020,10,5271.0
8,7,2020,11,5757.0
8,7,2020,12,6531.0
8,7,2020,13,6929.0
8,7,2020,14,7472.0
8,7,2020,15,8626.0
8,7,2020,16,9080.0
8,7,2020,17,12722.0
8,7,2020,18,13054.0
8,7,2020,19,7822.0
8,7,2020,20,4781.0
8,7,2020,21,3026.0
8,7,2020,22,1994.0
8,7,2020,23,967.0
9,7,2020,0,191.0
9,7,2020,1,18.0
9,7,2020,2,5.0
9,7,2020,3,
9,7,2020,4,21.0
9,7,2020,5,146.0
9,7,2020,6,2399.0
9,7,2020,7,8015.0
9,7,2020,8,8412.0
9,7,2020,9,6572.0
9,7,2020,10,6319.0
9,7,2020,11,7087.0
9,7,2020,12,7507.0
9,7,2020,13,7817.0
9,7,2020,14,8696.0
9,7,2020,15,9844.0
9,7,2020,16,10414.0
9,7,2020,17,14508.0
9,7,2020,18,14202.0
9,7,2020,19,8915.0
9,7,2020,20,5277.0
9,7,2020,21,3365.0
9,7,2020,22,2145.0
9,7,2020,23,1095.0
10,7,2020,0,198.0
10,7,2020,1,21.0
10,7,2020,2,
10,7,2020,3,3.0
10,7,2020,4,17.0
10,7,2020,5,160.0
10,7,2020,6,2404.0
10,7,2020,7,7773.0
10,7,2020,8,8384.0
10,7,2020,9,6256.0
10,7,2020,10,6129.0
10,7,2020,11,6705.0
10,7,2020,12,7103.0
10,7,2020,13,7225.0
10,7,2020,14,8914.0
10,7,2020,15,10195.0
10,7,2020,16,10554.0
10,7,2020,17,14108.0
10,7,2020,18,14805.0
10,7,2020,19,9756.0
10,7,2020,20,5813.0
10,7,2020,21,3663.0
10,7,2020,22,2638.0
10,7,2020,23,1357.0
11,7,2020,0,400.0
11,7,2020,1,36.0
11,7,2020,2,6.0
11,7,2020,3,5.0
11,7,2020,4,22.0
11,7,2020,5,93.0
11,7,2020,6,1540.0
11,7,2020,7,4469.0
11,7,2020,8,5255.0
11,7,2020,9,5520.0
11,7,2020,10,5930.0
11,7,2020,11,7023.0
11,7,2020,12,7745.0
11,7,2020,13,9479.0
11,7,2020,14,11289.0
11,7,2020,15,12251.0
11,7,2020,16,12508.0
11,7,2020,17,13308.0
11,7,2020,18,12601.0
11,7,2020,19,10049.0
11,7,2020,20,7421.0
11,7,2020,21,4948.0
11,7,2020,22,3242.0
11,7,2020,23,1942.0
12,7,2020,0,662.0
12,7,2020,1,51.0
12,7,2020,2,4.0
12,7,2020,3,2.0
12,7,2020,4,10.0
12,7,2020,5,29.0
12,7,2020,6,578.0
12,7,2020,7,2419.0
12,7,2020,8,3804.0
12,7,2020,9,4416.0
12,7,2020,10,5120.0
12,7,2020,11,6129.0
12,7,2020,12,7495.0
12,7,2020,13,9243.0
12,7,2020,14,10910.0
12,7,2020,15,12920.0
12,7,2020,16,12583.0
12,7,2020,17,12972.0
12,7,2020,18,12123.0
12,7,2020,19,9842.0
12,7,2020,20,8360.0
12,7,2020,21,5498.0
12,7,2020,22,3156.0
12,7,2020,23,1256.0
13,7,2020,0,243.0
13,7,2020,1,53.0
13,7,2020,2,1.0
13,7,2020,3,
13,7,2020,4,23.0
13,7,2020,5,198.0
13,7,2020,6,2810.0
13,7,2020,7,8454.0
13,7,2020,8,8434.0
13,7,2020,9,6160.0
13,7,2020,10,5604.0
13,7,2020,11,5973.0
13,7,2020,12,6507.0
13,7,2020,13,6648.0
13,7,2020,14,7552.0
13,7,2020,15,8448.0
13,7,2020,16,8973.0
13,7,2020,17,11646.0
13,7,2020,18,11834.0
13,7,2020,19,6708.0
13,7,2020,20,3693.0
13,7,2020,21,2164.0
13,7,2020,22,1434.0
13,7,2020,23,664.0
14,7,2020,0,137.0
14,7,2020,1,5.0
14,7,2020,2,6.0
14,7,2020,3,2.0
14,7,2020,4,19.0
14,7,2020,5,159.0
14,7,2020,6,2414.0
14,7,2020,7,7975.0
14,7,2020,8,8226.0
14,7,2020,9,6225.0
14,7,2020,10,6139.0
14,7,2020,11,7013.0
14,7,2020,12,7610.0
14,7,2020,13,8165.0
14,7,2020,14,9359.0
14,7,2020,15,10616.0
14,7,2020,16,10623.0
14,7,2020,17,14309.0
14,7,2020,18,14473.0
14,7,2020,19,9161.0
14,7,2020,20,5475.0
14,7,2020,21,3368.0
14,7,2020,22,2168.0
14,7,2020,23,1152.0
15,7,2020,0,308.0
15,7,2020,1,24.0
15,7,2020,2,
15,7,2020,3,1.0
15,7,2020,4,16.0
15,7,2020,5,50.0
15,7,2020,6,1253.0
15,7,2020,7,4319.0
15,7,2020,8,5428.0
15,7,2020,9,5392.0
15,7,2020,10,6221.0
15,7,2020,11,7172.0
15,7,2020,12,9167.0
15,7,2020,13,10651.0
15,7,2020,14,13312.0
15,7,2020,15,15053.0
15,7,2020,16,15869.0
15,7,2020,17,17139.0
15,7,2020,18,15783.0
15,7,2020,19,11806.0
15,7,2020,20,8197.0
15,7,2020,21,5118.0
15,7,2020,22,2909.0
15,7,2020,23,1177.0
16,7,2020,0,247.0
16,7,2020,1,23.0
16,7,2020,2,1.0
16,7,2020,3,1.0
16,7,2020,4,21.0
16,7,2020,5,157.0
16,7,2020,6,2599.0
16,7,2020,7,8133.0
16,7,2020,8,8234.0
16,7,2020,9,6348.0
16,7,2020,10,6336.0
16,7,2020,11,7049.0
16,7,2020,12,7837.0
16,7,2020,13,8367.0
16,7,2020,14,9405.0
16,7,2020,15,10614.0
16,7,2020,16,11033.0
16,7,2020,17,14515.0
16,7,2020,18,14649.0
16,7,2020,19,9191.0
16,7,2020,20,5476.0
16,7,2020,21,3362.0
16,7,2020,22,2403.0
16,7,2020,23,1104.0
17,7,2020,0,273.0
17,7,2020,1,31.0
17,7,2020,2,1.0
17,7,2020,3,
17,7,2020,4,21.0
17,7,2020,5,155.0
17,7,2020,6,2492.0
17,7,2020,7,7807.0
17,7,2020,8,8340.0
17,7,2020,9,6218.0
17,7,2020,10,6391.0
17,7,2020,11,7135.0
17,7,2020,12,7602.0
17,7,2020,13,7862.0
17,7,2020,14,9274.0
17,7,2020,15,11167.0
17,7,2020,16,10980.0
17,7,2020,17,14390.0
17,7,2020,18,15148.0
17,7,2020,19,9782.0
17,7,2020,20,6157.0
17,7,2020,21,3681.0
17,7,2020,22,2479.0
17,7,2020,23,1542.0
18,7,2020,0,357.0
18,7,2020,1,22.0
18,7,2020,2,5.0
18,7,2020,3,9.0
18,7,2020,4,33.0
18,7,2020,5,90.0
18,7,2020,6,1511.0
18,7,2020,7,4518.0
18,7,2020,8,5247.0
18,7,2020,9,5434.0
18,7,2020,10,6150.0
18,7,2020,11,6989.0
18,7,2020,12,8065.0
18,7,2020,13,9702.0
18,7,2020,14,11232.0
18,7,2020,15,12753.0
18,7,2020,16,12478.0
18,7,2020,17,13774.0
18,7,2020,18,12980.0
18,7,2020,19,10488.0
18,7,2020,20,7802.0
18,7,2020,21,4943.0
18,7,2020,22,3358.0
18,7,2020,23,2145.0
19,7,2020,0,724.0
19,7,2020,1,56.0
19,7,2020,2,7.0
19,7,2020,3,3.0
19,7,2020,4,29.0
19,7,2020,5,29.0
19,7,2020,6,562.0
19,7,2020,7,2413.0
19,7,2020,8,3488.0
19,7,2020,9,4096.0
19,7,2020,10,4975.0
19,7,2020,11,6208.0
19,7,2020,12,7462.0
19,7,2020,13,9546.0
19,7,2020,14,11116.0
19,7,2020,15,12588.0
19,7,2020,16,12867.0
19,7,2020,17,13188.0
19,7,2020,18,12163.0
19,7,2020,19,9886.0
19,7,2020,20,7524.0
19,7,2020,21,4656.0
19,7,2020,22,2806.0
19,7,2020,23,1366.0
20,7,2020,0,236.0
20,7,2020,1,30.0
20,7,2020,2,1.0
20,7,2020,3,
20,7,2020,4,21.0
20,7,2020,5,183.0
20,7,2020,6,2771.0
20,7,2020,7,8697.0
20,7,2020,8,8662.0
20,7,2020,9,6933.0
20,7,2020,10,6476.0
20,7,2020,11,7071.0
20,7,2020,12,7672.0
20,7,2020,13,7993.0
20,7,2020,14,8918.0
20,7,2020,15,9887.0
20,7,2020,16,10412.0
20,7,2020,17,13747.0
20,7,2020,18,14043.0
20,7,2020,19,8916.0
20,7,2020,20,5378.0
20,7,2020,21,3370.0
20,7,2020,22,2179.0
20,7,2020,23,1108.0
21,7,2020,0,202.0
21,7,2020,1,37.0
21,7,2020,2,1.0
21,7,2020,3,1.0
21,7,2020,4,19.0
21,7,2020,5,145.0
21,7,2020,6,2505.0
21,7,2020,7,8371.0
21,7,2020,8,8719.0
21,7,2020,9,6880.0
21,7,2020,10,6982.0
21,7,2020,11,7274.0
21,7,2020,12,7797.0
21,7,2020,13,8316.0
21,7,2020,14,9277.0
21,7,2020,15,10277.0
21,7,2020,16,10775.0
21,7,2020,17,14529.0
21,7,2020,18,15192.0
21,7,2020,19,9410.0
21,7,2020,20,5817.0
21,7,2020,21,3763.0
21,7,2020,22,2375.0
21,7,2020,23,1151.0
22,7,2020,0,276.0
22,7,2020,1,20.0
22,7,2020,2,2.0
22,7,2020,3,
22,7,2020,4,15.0
22,7,2020,5,161.0
22,7,2020,6,2527.0
22,7,2020,7,8364.0
22,7,2020,8,8579.0
22,7,2020,9,6875.0
22,7,2020,10,6708.0
22,7,2020,11,7319.0
22,7,2020,12,7718.0
22,7,2020,13,8271.0
22,7,2020,14,9089.0
22,7,2020,15,10174.0
22,7,2020,16,10540.0
22,7,2020,17,14237.0
22,7,2020,18,14875.0
22,7,2020,19,9695.0
22,7,2020,20,5819.0
22,7,2020,21,3813.0
22,7,2020,22,2497.0
22,7,2020,23,1325.0
23,7,2020,0,248.0
23,7,2020,1,33.0
23,7,2020,2,3.0
23,7,2020,3,
23,7,2020,4,21.0
23,7,2020,5,128.0
23,7,2020,6,2538.0
23,7,2020,7,8170.0
23,7,2020,8,8741.0
23,7,2020,9,6808.0
23,7,2020,10,6762.0
23,7,2020,11,7331.0
23,7,2020,12,7654.0
23,7,2020,13,7984.0
23,7,2020,14,8998.0
23,7,2020,15,10078.0
23,7,2020,16,10607.0
23,7,2020,17,14425.0
23,7,2020,18,14972.0
23,7,2020,19,9411.0
23,7,2020,20,5718.0
23,7,2020,21,3482.0
23,7,2020,22,2465.0
23,7,2020,23,1212.0
24,7,2020,0,332.0
24,7,2020,1,22.0
24,7,2020,2,1.0
24,7,2020,3,1.0
24,7,2020,4,13.0
24,7,2020,5,156.0
24,7,2020,6,2922.0
24,7,2020,7,8641.0
24,7,2020,8,8970.0
24,7,2020,9,7473.0
24,7,2020,10,8371.0
24,7,2020,11,10546.0
24,7,2020,12,10292.0
24,7,2020,13,7877.0
24,7,2020,14,10688.0
24,7,2020,15,15531.0
24,7,2020,16,13698.0
24,7,2020,17,15416.0
24,7,2020,18,16057.0
24,7,2020,19,10547.0
24,7,2020,20,6456.0
24,7,2020,21,4050.0
24,7,2020,22,2575.0
24,7,2020,23,1648.0
25,7,2020,0,489.0
25,7,2020,1,31.0
25,7,2020,2,4.0
25,7,2020,3,3.0
25,7,2020,4,26.0
25,7,2020,5,81.0
25,7,2020,6,1535.0
25,7,2020,7,4711.0
25,7,2020,8,5016.0
25,7,2020,9,5159.0
25,7,2020,10,5988.0
25,7,2020,11,6766.0
25,7,2020,12,8139.0
25,7,2020,13,9301.0
25,7,2020,14,11123.0
25,7,2020,15,11962.0
25,7,2020,16,12063.0
25,7,2020,17,13084.0
25,7,2020,18,12318.0
25,7,2020,19,9953.0
25,7,2020,20,7434.0
25,7,2020,21,4831.0
25,7,2020,22,3405.0
25,7,2020,23,2061.0
26,7,2020,0,736.0
26,7,2020,1,81.0
26,7,2020,2,4.0
26,7,2020,3,4.0
26,7,2020,4,24.0
26,7,2020,5,31.0
26,7,2020,6,612.0
26,7,2020,7,2182.0
26,7,2020,8,3507.0
26,7,2020,9,3800.0
26,7,2020,10,4990.0
26,7,2020,11,5999.0
26,7,2020,12,7643.0
26,7,2020,13,8779.0
26,7,2020,14,10544.0
26,7,2020,15,11782.0
26,7,2020,16,11833.0
26,7,2020,17,12343.0
26,7,2020,18,12185.0
26,7,2020,19,10090.0
26,7,2020,20,7916.0
26,7,2020,21,5316.0
26,7,2020,22,3031.0
26,7,2020,23,1335.0
27,7,2020,0,338.0
27,7,2020,1,50.0
27,7,2020,2,2.0
27,7,2020,3,
27,7,2020,4,13.0
27,7,2020,5,167.0
27,7,2020,6,2786.0
27,7,2020,7,8508.0
27,7,2020,8,8974.0
27,7,2020,9,7091.0
27,7,2020,10,7127.0
27,7,2020,11,7251.0
27,7,2020,12,7993.0
27,7,2020,13,8162.0
27,7,2020,14,9102.0
27,7,2020,15,10141.0
27,7,2020,16,10496.0
27,7,2020,17,13928.0
27,7,2020,18,14082.0
27,7,2020,19,8768.0
27,7,2020,20,5447.0
27,7,2020,21,3269.0
27,7,2020,22,2128.0
27,7,2020,23,1095.0
28,7,2020,0,270.0
28,7,2020,1,22.0
28,7,2020,2,2.0
28,7,2020,3,
28,7,2020,4,24.0
28,7,2020,5,138.0
28,7,2020,6,2419.0
28,7,2020,7,8024.0
28,7,2020,8,8392.0
28,7,2020,9,6602.0
28,7,2020,10,6700.0
28,7,2020,11,7119.0
28,7,2020,12,7951.0
28,7,2020,13,7864.0
28,7,2020,14,8792.0
28,7,2020,15,9904.0
28,7,2020,16,10291.0
28,7,2020,17,13392.0
28,7,2020,18,14063.0
28,7,2020,19,9264.0
28,7,2020,20,5692.0
28,7,2020,21,3492.0
28,7,2020,22,2281.0
28,7,2020,23,1202.0
29,7,2020,0,260.0
29,7,2020,1,32.0
29,7,2020,2,3.0
29,7,2020,3,3.0
29,7,2020,4,17.0
29,7,2020,5,138.0
29,7,2020,6,2373.0
29,7,2020,7,7612.0
29,7,2020,8,8115.0
29,7,2020,9,6416.0
29,7,2020,10,6264.0
29,7,2020,11,6834.0
29,7,2020,12,7170.0
29,7,2020,13,7612.0
29,7,2020,14,8362.0
29,7,2020,15,9494.0
29,7,2020,16,9869.0
29,7,2020,17,12819.0
29,7,2020,18,13150.0
29,7,2020,19,8824.0
29,7,2020,20,5579.0
29,7,2020,21,3574.0
29,7,2020,22,2321.0
29,7,2020,23,1302.0
30,7,2020,0,256.0
30,7,2020,1,28.0
30,7,2020,2,6.0
30,7,2020,3,7.0
30,7,2020,4,30.0
30,7,2020,5,74.0
30,7,2020,6,1803.0
30,7,2020,7,5267.0
30,7,2020,8,5846.0
30,7,2020,9,4815.0
30,7,2020,10,5369.0
30,7,2020,11,6005.0
30,7,2020,12,7604.0
30,7,2020,13,8772.0
30,7,2020,14,9244.0
30,7,2020,15,9469.0
30,7,2020,16,9053.0
30,7,2020,17,9151.0
30,7,2020,18,8906.0
30,7,2020,19,6904.0
30,7,2020,20,5200.0
30,7,2020,21,3509.0
30,7,2020,22,2246.0
30,7,2020,23,1335.0
31,7,2020,0,320.0
31,7,2020,1,38.0
31,7,2020,2,5.0
31,7,2020,3,6.0
31,7,2020,4,25.0
31,7,2020,5,25.0
31,7,2020,6,445.0
31,7,2020,7,2164.0
31,7,2020,8,3738.0
31,7,2020,9,4559.0
31,7,2020,10,5983.0
31,7,2020,11,7657.0
31,7,2020,12,9422.0
31,7,2020,13,10890.0
31,7,2020,14,13541.0
31,7,2020,15,16867.0
31,7,2020,16,17409.0
31,7,2020,17,17706.0
31,7,2020,18,17965.0
31,7,2020,19,15209.0
31,7,2020,20,13609.0
31,7,2020,21,9117.0
31,7,2020,22,4799.0
31,7,2020,23,2070.0
1,8,2020,0,527.0
1,8,2020,1,54.0
1,8,2020,2,6.0
1,8,2020,3,2.0
1,8,2020,4,23.0
1,8,2020,5,41.0
1,8,2020,6,908.0
1,8,2020,7,3124.0
1,8,2020,8,4957.0
1,8,2020,9,6456.0
1,8,2020,10,8180.0
1,8,2020,11,10926.0
1,8,2020,12,13504.0
1,8,2020,13,16710.0
1,8,2020,14,19298.0
1,8,2020,15,21761.0
1,8,2020,16,22587.0
1,8,2020,17,23460.0
1,8,2020,18,23273.0
1,8,2020,19,20664.0
1,8,2020,20,16725.0
1,8,2020,21,10229.0
1,8,2020,22,5698.0
1,8,2020,23,2581.0
2,8,2020,0,644.0
2,8,2020,1,75.0
2,8,2020,2,11.0
2,8,2020,3,4.0
2,8,2020,4,17.0
2,8,2020,5,62.0
2,8,2020,6,766.0
2,8,2020,7,3373.0
2,8,2020,8,5127.0
2,8,2020,9,6792.0
2,8,2020,10,8592.0
2,8,2020,11,11307.0
2,8,2020,12,13935.0
2,8,2020,13,17163.0
2,8,2020,14,22023.0
2,8,2020,15,24439.0
2,8,2020,16,25316.0
2,8,2020,17,26564.0
2,8,2020,18,25169.0
2,8,2020,19,21151.0
2,8,2020,20,17085.0
2,8,2020,21,11246.0
2,8,2020,22,5050.0
2,8,2020,23,2397.0
3,8,2020,0,555.0
3,8,2020,1,55.0
3,8,2020,2,7.0
3,8,2020,3,5.0
3,8,2020,4,22.0
3,8,2020,5,58.0
3,8,2020,6,815.0
3,8,2020,7,2804.0
3,8,2020,8,4617.0
3,8,2020,9,6131.0
3,8,2020,10,7438.0
3,8,2020,11,9859.0
3,8,2020,12,12426.0
3,8,2020,13,15542.0
3,8,2020,14,18585.0
3,8,2020,15,21853.0
3,8,2020,16,21937.0
3,8,2020,17,21883.0
3,8,2020,18,20578.0
3,8,2020,19,17366.0
3,8,2020,20,14018.0
3,8,2020,21,8042.0
3,8,2020,22,3841.0
3,8,2020,23,1475.0
4,8,2020,0,238.0
4,8,2020,1,29.0
4,8,2020,2,3.0
4,8,2020,3,
